t,S,D,N,viralidad,avg_susceptibilidad,avg_actividad,D_credulos,D_escepticos,D_verificadores,D_super_propagadores,D_hubs,exposicion_media_desinfo,exposicion_max_desinfo,actividad_total_desinfo,tasa_cambio_D,estrategia
133,51,16,333,0.17,0.46861791576306727,1.6922835573366402,7,4,5,2,2,0.06338562793941638,1.6502674613848765,28.700888428158223,1.0,Intervención combinada
134,50,16,334,0.1675,0.4688663001228008,1.6922835573366402,6,5,5,2,2,0.07175222107039556,1.6502674613848765,32.964752784819,0.0,Intervención combinada
135,51,15,334,0.165,0.4691668689330716,1.6922835573366402,6,6,3,2,2,0.08241188196204749,1.7106120679459624,22.487017294865886,-1.0,Intervención combinada
136,51,14,335,0.165,0.46943041633442056,1.6922835573366402,6,4,4,3,3,0.05621754323716471,1.1412724760960178,31.192778991115645,-1.0,Intervención combinada
137,52,12,336,0.1625,0.46970021416362573,1.6922835573366402,5,3,4,3,3,0.07798194747778911,1.833043311778076,27.694363695690853,-2.0,Intervención combinada
138,50,13,337,0.16,0.469905777673047,1.6922835573366402,6,3,4,3,3,0.06923590923922714,1.62730595578922,29.688902596809882,1.0,Intervención combinada
139,50,13,337,0.1575,0.4701067094946382,1.6922835573366402,6,3,4,3,3,0.0742222564920247,1.62730595578922,29.688902596809882,0.0,Intervención combinada
140,51,11,338,0.1575,0.47030681335528335,1.6922835573366402,4,3,4,3,3,0.0742222564920247,1.62730595578922,25.336374781451237,-2.0,Intervención combinada
141,50,11,339,0.155,0.47047743384327056,1.6922835573366402,4,3,4,3,3,0.06334093695362811,1.62730595578922,25.224371872574356,0.0,Intervención combinada
142,48,12,340,0.1525,0.4706528773954025,1.6922835573366402,5,3,4,3,3,0.0630609296814359,1.4353041698182896,25.281944614567507,1.0,Intervención combinada
143,49,11,340,0.15,0.47082833186519635,1.6922835573366402,5,3,3,3,3,0.06320486153641877,1.7127824875249749,24.300525465334083,-1.0,Intervención combinada
144,48,11,341,0.15,0.47099746886691807,1.6922835573366402,6,2,3,3,3,0.06075131366333521,1.7127824875249749,25.134537865890117,0.0,Intervención combinada
145,48,10,342,0.1475,0.4711815129183032,1.6922835573366402,6,2,2,3,3,0.0628363446647253,1.769378710249749,21.470244512813274,-1.0,Intervención combinada
146,49,8,343,0.145,0.47133195797093613,1.6922835573366402,3,3,2,3,3,0.05367561128203319,1.7127824875249749,18.99672005610016,-2.0,Intervención combinada
147,49,7,344,0.1425,0.4714492281467974,1.6922835573366402,3,3,1,3,3,0.047491800140250395,1.2465190564319164,18.215092468932184,-1.0,Intervención combinada
148,46,6,348,0.14,0.47155789225075523,1.6922835573366402,2,3,1,3,3,0.04553773117233046,1.2465190564319164,16.992058700338912,-1.0,Intervención combinada
149,45,6,349,0.13,0.47165111149252803,1.6922835573366402,2,3,1,3,3,0.042480146750847284,1.2465190564319164,17.730827342577637,0.0,Intervención combinada
150,44,6,350,0.1275,0.471755007408729,1.6922835573366402,3,2,1,2,2,0.0443270683564441,1.2726506206457162,16.301086360111587,0.0,Intervención combinada
151,39,9,352,0.125,0.47185491130143214,1.6922835573366402,4,1,4,2,2,0.040752715900278964,1.2726506206457162,21.322437508679496,3.0,Intervención combinada
152,38,10,352,0.12,0.4719984543306138,1.6922835573366402,5,1,4,2,2,0.053306093771698745,1.1792765462740205,22.1276419806589,1.0,Intervención combinada
153,37,11,352,0.12,0.47215700540002603,1.6922835573366402,5,1,5,2,2,0.05531910495164725,1.1792765462740205,24.7755938965915,1.0,Intervención combinada
154,37,8,355,0.12,0.47233428757584306,1.6922835573366402,5,0,3,2,2,0.06193898474147875,1.5158181541717677,21.531268721505423,-3.0,Intervención combinada
155,36,8,356,0.1125,0.4724831486625313,1.6922835573366402,4,1,3,2,2,0.05382817180376355,1.2479691446633434,21.338951463294013,0.0,Intervención combinada
156,37,6,357,0.11,0.47263528038408653,1.6922835573366402,3,1,2,1,1,0.053347378658235044,1.2792576659482493,9.246754712129503,-2.0,Intervención combinada
157,34,7,359,0.1075,0.4727387424194309,1.6922835573366402,4,0,3,1,1,0.023116886780323757,0.6592919802214998,17.918248279108486,1.0,Intervención combinada
158,34,6,360,0.1025,0.4729051216211875,1.6922835573366402,4,0,2,1,1,0.04479562069777122,2.394482119896425,14.658571902428772,-1.0,Intervención combinada
159,33,6,361,0.1,0.4730362976626081,1.6922835573366402,5,0,1,1,1,0.036646429756071935,2.394482119896425,13.553856606476648,0.0,Intervención combinada
160,34,5,361,0.0975,0.4731513224921632,1.6922835573366402,5,0,0,1,1,0.03388464151619162,1.9885254275287512,12.095413072764531,-1.0,Intervención combinada
161,32,6,362,0.0975,0.4732474666726347,1.6922835573366402,6,0,0,1,1,0.03023853268191133,1.9885254275287512,14.395766964457799,1.0,Intervención combinada
162,30,7,363,0.095,0.4733785085814662,1.6922835573366402,6,0,1,1,1,0.0359894174111445,1.9885254275287512,16.06451752714651,1.0,Intervención combinada
163,30,6,364,0.0925,0.47353208180245376,1.6922835573366402,4,1,1,0,0,0.040161293817866275,1.9885254275287512,14.128218513595227,-1.0,Intervención combinada
164,30,6,364,0.09,0.473668295357633,1.6922835573366402,4,1,1,0,0,0.03532054628398807,1.9537018968850233,14.128218513595227,0.0,Intervención combinada
165,31,5,364,0.09,0.4738035589902017,1.6922835573366402,3,1,1,0,0,0.03532054628398807,1.9537018968850233,13.32301404161582,-1.0,Intervención combinada
166,31,5,364,0.09,0.473922647458198,1.6922835573366402,3,0,2,0,0,0.033307535104039554,1.9537018968850233,16.23205078062395,0.0,Intervención combinada
167,27,7,366,0.09,0.47406916937338023,1.6922835573366402,4,1,2,0,0,0.04058012695155989,2.514614338592259,18.930200299161683,2.0,Intervención combinada
168,26,8,366,0.085,0.4742487406488209,1.6922835573366402,5,0,3,2,2,0.04732550074790421,2.514614338592259,29.007171998006992,1.0,Intervención combinada
169,26,8,366,0.085,0.4744468532909478,1.6922835573366402,5,0,3,1,1,0.07251792999501748,2.565821097188699,28.711994103707656,0.0,Intervención combinada
170,26,7,367,0.085,0.4746409150341351,1.6922835573366402,5,0,2,1,1,0.07177998525926915,2.514614338592259,18.05943451608756,-1.0,Intervención combinada
171,27,5,368,0.0825,0.4747700072053729,1.6922835573366402,4,0,1,1,1,0.04514858629021891,1.5502721176532823,15.280465248112485,-2.0,Intervención combinada
172,26,6,368,0.08,0.47486167808323004,1.6922835573366402,5,0,1,2,2,0.03820116312028121,1.2265915097226527,22.827584440917295,1.0,Intervención combinada
173,27,5,368,0.08,0.4749839623175038,1.6922835573366402,3,0,2,1,1,0.057068961102293245,1.9885254275287512,22.397275294736193,-1.0,Intervención combinada
174,25,7,368,0.08,0.47510398478086613,1.6922835573366402,5,0,2,1,1,0.05599318823684049,1.9537018968850233,25.04765052282351,2.0,Intervención combinada
175,25,6,369,0.08,0.47525706901783304,1.6922835573366402,4,0,2,1,1,0.06261912630705878,1.9537018968850233,23.605570781412375,-1.0,Intervención combinada
176,25,5,370,0.0775,0.4753898640729393,1.6922835573366402,4,0,1,1,1,0.059013926953530936,1.9537018968850233,21.119945263771733,-1.0,Intervención combinada
177,24,5,371,0.075,0.47549749992421214,1.6922835573366402,4,0,1,1,1,0.05279986315942933,1.9537018968850233,21.119945263771733,0.0,Intervención combinada
178,23,6,371,0.0725,0.4756041578129809,1.6922835573366402,4,1,1,1,1,0.05279986315942933,1.9537018968850233,14.843349882644073,1.0,Intervención combinada
179,24,4,372,0.0725,0.4756838198011616,1.6922835573366402,2,1,1,1,1,0.037108374706610193,1.2265915097226527,12.625977773868385,-2.0,Intervención combinada
180,25,3,372,0.07,0.4757383964873459,1.6922835573366402,2,0,1,1,1,0.03156494443467096,1.0505177170287237,13.69603081849099,-1.0,Intervención combinada
181,24,4,372,0.07,0.4757958657422228,1.6922835573366402,3,0,1,1,1,0.034240077046227474,1.0461854720325126,14.554960743649037,1.0,Intervención combinada
182,24,4,372,0.07,0.4758563747285688,1.6922835573366402,3,0,1,1,1,0.0363874018591226,1.1996022965347732,14.554960743649037,0.0,Intervención combinada
183,23,4,373,0.07,0.4759165834727929,1.6922835573366402,3,0,1,1,1,0.0363874018591226,1.1996022965347732,14.554960743649037,0.0,Intervención combinada
184,20,6,374,0.0675,0.4759764941163725,1.6922835573366402,4,1,1,2,2,0.0363874018591226,1.1996022965347732,15.895499756246494,2.0,Intervención combinada
185,19,7,374,0.065,0.4760498541414105,1.6922835573366402,5,1,1,2,2,0.03973874939061624,1.1996022965347732,17.725418939152934,1.0,Intervención combinada
186,20,6,374,0.065,0.4761421100876213,1.6922835573366402,5,0,1,2,2,0.044313547347882336,1.3879772095517593,17.067804392774004,-1.0,Intervención combinada
187,20,6,374,0.065,0.47622685761769434,1.6922835573366402,5,0,1,2,2,0.04266951098193501,1.3879772095517593,17.067804392774004,0.0,Intervención combinada
188,20,6,374,0.065,0.4763112541689155,1.6922835573366402,4,0,2,2,2,0.04266951098193501,1.3879772095517593,19.57377813725385,0.0,Intervención combinada
189,19,6,375,0.065,0.47641857962903944,1.6922835573366402,3,0,3,2,2,0.048934445343134625,1.5710337710805389,21.974524588775516,0.0,Intervención combinada
190,19,6,375,0.0625,0.47655602841070704,1.6922835573366402,3,1,2,2,2,0.05493631147193879,2.003174125483028,19.248722104375783,0.0,Intervención combinada
191,21,4,375,0.0625,0.47666502160534713,1.6922835573366402,1,1,2,2,2,0.04812180526093946,1.5710337710805389,15.427129412647558,-2.0,Intervención combinada
192,21,4,375,0.0625,0.4767417661185944,1.6922835573366402,1,1,2,2,2,0.038567823531618896,1.5710337710805389,15.427129412647558,0.0,Intervención combinada
193,22,3,375,0.0625,0.47681803659873134,1.6922835573366402,2,0,1,2,2,0.038567823531618896,1.5710337710805389,12.867689248252207,-1.0,Intervención combinada
194,21,3,376,0.0625,0.4768793105332448,1.6922835573366402,2,0,1,2,2,0.03216922312063052,1.1083745038339312,12.867689248252207,0.0,Intervención combinada
195,19,4,377,0.06,0.47694025684845015,1.6922835573366402,2,0,2,2,2,0.03216922312063052,1.1083745038339312,16.58554818453073,1.0,Intervención combinada
196,19,4,377,0.0575,0.4770275046223232,1.6922835573366402,1,0,3,2,2,0.041463870461326824,1.1117385671488753,17.922737347434833,0.0,Intervención combinada
197,18,4,378,0.0575,0.47711642192719056,1.6922835573366402,1,0,3,2,2,0.04480684336858708,1.3022474400290829,17.922737347434833,0.0,Intervención combinada
198,17,5,378,0.055,0.477204850252257,1.6922835573366402,2,0,3,2,2,0.04480684336858708,1.3022474400290829,19.914410856256616,1.0,Intervención combinada
199,17,5,378,0.055,0.4773055976524892,1.6922835573366402,2,0,3,2,2,0.04978602714064155,1.3022474400290829,19.914410856256616,0.0,Intervención combinada
200,17,5,378,0.055,0.47740581435793916,1.6922835573366402,2,0,3,2,2,0.04978602714064155,1.3022474400290829,16.978179507146073,0.0,Intervención combinada
201,18,4,378,0.055,0.4774877786616921,1.6922835573366402,2,0,2,2,2,0.042445448767865185,1.3022474400290829,16.1965519199781,-1.0,Intervención combinada
202,19,3,378,0.055,0.47756127499870077,1.6922835573366402,1,0,2,2,2,0.04049137979994524,1.3022474400290829,14.204878411156312,-1.0,Intervención combinada
203,19,3,378,0.055,0.4776217947191115,1.6922835573366402,1,0,2,2,2,0.03551219602789078,1.3022474400290829,14.204878411156312,0.0,Intervención combinada
204,19,3,378,0.055,0.47768200043505016,1.6922835573366402,1,0,2,2,2,0.03551219602789078,1.3022474400290829,14.204878411156312,0.0,Intervención combinada
205,20,2,378,0.055,0.4777418943348655,1.6922835573366402,1,0,1,2,2,0.03551219602789078,1.3022474400290829,10.945202034476598,-1.0,Intervención combinada
206,20,1,379,0.055,0.4777689374508905,1.6922835573366402,1,0,0,1,1,0.027363005086191498,0.8701070856265938,0.6829244662185284,-1.0,Intervención combinada
207,20,1,379,0.0525,0.4777754314001199,1.6922835573366402,1,0,0,1,1,0.0017073111655463208,0.06715973361502016,0.6829244662185284,0.0,Intervención combinada
208,19,1,380,0.0525,0.4777819215327173,1.6922835573366402,1,0,0,1,1,0.0017073111655463208,0.06715973361502016,0.6829244662185284,0.0,Intervención combinada
209,18,1,381,0.05,0.477788407851151,1.6922835573366402,1,0,0,1,1,0.0017073111655463208,0.06715973361502016,0.6829244662185284,0.0,Intervención combinada
210,14,5,381,0.0475,0.4777948903578881,1.6922835573366402,3,0,2,1,1,0.0017073111655463208,0.06715973361502016,7.085880558069126,4.0,Intervención combinada
211,13,6,381,0.0475,0.47786588984163714,1.6922835573366402,3,0,3,1,1,0.017714701395172817,0.7334158608642312,8.970562988520781,1.0,Intervención combinada
212,13,6,381,0.0475,0.4779609358050795,1.6922835573366402,4,0,2,1,1,0.02242640747130195,0.7414159158739926,9.077554066890912,0.0,Intervención combinada
213,13,6,381,0.0475,0.4780440279264402,1.6922835573366402,4,0,2,1,1,0.022693885167227278,0.7565189404665099,9.077554066890912,0.0,Intervención combinada
214,13,6,381,0.0475,0.478126814543475,1.6922835573366402,4,0,2,1,1,0.022693885167227278,0.7565189404665099,7.244377561064045,0.0,Intervención combinada
215,14,4,382,0.0475,0.47820832950565245,1.6922835573366402,3,0,1,1,1,0.01811094390266011,1.098486199481646,5.3644848774713765,-2.0,Intervención combinada
216,13,5,382,0.045,0.4782663269155435,1.6922835573366402,4,0,1,1,1,0.013411212193678438,0.7614940486879052,6.223414802629424,1.0,Intervención combinada
217,13,5,382,0.045,0.47832745465646637,1.6922835573366402,4,0,1,1,1,0.015558537006573557,0.7614940486879052,6.223414802629424,0.0,Intervención combinada
218,12,6,382,0.045,0.4783884303812823,1.6922835573366402,5,0,1,1,1,0.015558537006573557,0.7614940486879052,8.145902016405033,1.0,Intervención combinada
219,13,5,382,0.045,0.47848092279577514,1.6922835573366402,4,0,1,0,0,0.02036475504101258,0.7614940486879052,7.462977550186505,-1.0,Intervención combinada
220,12,6,382,0.045,0.4785666817363187,1.6922835573366402,5,0,1,0,0,0.01865744387546626,0.6990375426227892,9.292896733092945,1.0,Intervención combinada
221,13,5,382,0.045,0.4786708805923893,1.6922835573366402,4,0,1,0,0,0.023232241832732363,1.0331710965556724,7.370409519317335,-1.0,Intervención combinada
222,11,7,382,0.045,0.47874348310957726,1.6922835573366402,6,0,1,1,1,0.018426023798293337,1.0331710965556724,9.495413726946998,2.0,Intervención combinada
223,12,6,382,0.045,0.4788410008601203,1.6922835573366402,5,1,0,1,1,0.02373853431736749,1.0331710965556724,6.702525447364189,-1.0,Intervención combinada
224,13,5,382,0.045,0.4789021174383366,1.6922835573366402,4,1,0,1,1,0.016756313618410474,0.608193844644329,4.710851938542405,-1.0,Intervención combinada
225,14,4,382,0.045,0.478951038474965,1.6922835573366402,4,0,0,1,1,0.011777129846356012,0.3455115008345087,4.1769780462624215,-1.0,Intervención combinada
226,14,3,383,0.045,0.47899378901923584,1.6922835573366402,3,0,0,1,1,0.010442445115656054,0.3455115008345087,3.3180481211043746,-1.0,Intervención combinada
227,14,3,383,0.0425,0.47903321391558984,1.6922835573366402,3,0,0,1,1,0.008295120302760936,0.3455115008345087,3.3180481211043746,0.0,Intervención combinada
228,14,3,383,0.0425,0.4790725537365016,1.6922835573366402,3,0,0,1,1,0.008295120302760936,0.3455115008345087,3.47980244701972,0.0,Intervención combinada
229,15,2,383,0.0425,0.4791055798113862,1.6922835573366402,2,0,0,1,1,0.008699506117549298,0.4195267896727693,2.6745979750403137,-1.0,Intervención combinada
230,14,3,383,0.0425,0.4791240036579964,1.6922835573366402,2,0,1,1,1,0.006686494937600783,0.4195267896727693,5.934274351720028,1.0,Intervención combinada
231,15,2,383,0.0425,0.47917491610498464,1.6922835573366402,2,0,0,1,1,0.014835685879300066,0.661438974166296,2.6745979750403137,-1.0,Intervención combinada
232,14,2,384,0.0425,0.4791932421516727,1.6922835573366402,2,0,0,1,1,0.006686494937600783,0.4195267896727693,2.6745979750403137,0.0,Intervención combinada
233,14,2,384,0.04,0.4792115196429409,1.6922835573366402,2,0,0,1,1,0.006686494937600783,0.4195267896727693,2.6745979750403137,0.0,Intervención combinada
234,13,2,385,0.04,0.4792297487574569,1.6922835573366402,2,0,0,1,1,0.006686494937600783,0.4195267896727693,2.6745979750403137,0.0,Intervención combinada
235,13,2,385,0.0375,0.4792479296731611,1.6922835573366402,2,0,0,1,1,0.006686494937600783,0.4195267896727693,2.6745979750403137,0.0,Intervención combinada
236,14,1,385,0.0375,0.479266062567271,1.6922835573366402,1,0,0,1,1,0.006686494937600783,0.4195267896727693,0.6829244662185284,-1.0,Intervención combinada
237,13,2,385,0.0375,0.4792724521145807,1.6922835573366402,2,0,0,1,1,0.0017073111655463208,0.06715973361502016,2.512843649124968,1.0,Intervención combinada
238,13,2,385,0.0375,0.47929711986560586,1.6922835573366402,2,0,0,1,1,0.00628210912281242,0.3455115008345087,2.512843649124968,0.0,Intervención combinada
239,12,2,386,0.0375,0.47932172941148166,1.6922835573366402,2,0,0,1,1,0.00628210912281242,0.3455115008345087,2.512843649124968,0.0,Intervención combinada
240,11,3,386,0.035,0.4793462809369291,1.6922835573366402,2,0,1,1,1,0.00628210912281242,0.3455115008345087,3.9712871828370844,1.0,Intervención combinada
241,12,2,386,0.035,0.47938871020202756,1.6922835573366402,2,0,0,1,1,0.00992821795709271,0.3455115008345087,2.512843649124968,-1.0,Intervención combinada
242,12,2,386,0.035,0.47941314623812464,1.6922835573366402,2,0,0,1,1,0.00628210912281242,0.3455115008345087,2.512843649124968,0.0,Intervención combinada
243,12,2,386,0.035,0.4794375248039779,1.6922835573366402,2,0,0,1,1,0.00628210912281242,0.3455115008345087,2.512843649124968,0.0,Intervención combinada
244,12,2,386,0.035,0.4794618460816643,1.6922835573366402,2,0,0,1,1,0.00628210912281242,0.3455115008345087,2.512843649124968,0.0,Intervención combinada
245,12,2,386,0.035,0.4794861102526065,1.6922835573366402,2,0,0,1,1,0.00628210912281242,0.3455115008345087,2.512843649124968,0.0,Intervención combinada
